"Subject","activityCode","activityLabel","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
2,1,"WALKING",0.26294232,0.0074128076,-0.091331896,0.82154818,-0.50622054,0.022501505,-0.087727817,0.17538084,0.22562648,0.068660254,-0.063122931,0.09372671,-0.303836,0.04418509,-0.099561165,-0.070816504,-0.070816504,-0.2617652,-0.32168973,-0.62576873,-0.15625226,0.22821422,-0.40648633,-0.26617037,0.08207659,-0.30397196,-0.16548252,0.068002199,-0.64704128,-0.049749506,-0.095926241,-0.53899665,-0.33922491,-0.51923139,-0.42274209,-0.10933704,-0.34928028,0.031072322,-0.066764968,0.083543262,0.0015758017,0.08337699,-0.52025367,0.035652232,-0.66930345,0.14832351,-0.20435168,0.20494034,-0.21908744,-0.93823786,-0.95859113,-0.88922478,-0.18691914,0.050209288,-0.68477292,-0.4739878,-0.38508764,-0.46103124,-0.53077915,-0.69982786,-0.51804371,-0.10633198,-0.10633198,-0.06680845,-0.48708458,-0.66363768,-0.22407377,0.11570637,-0.18564233,-0.28795876,-0.049932919,-0.72147404,-0.51673688,-0.31938529,-0.52339322,-0.26829843,-0.16910182,-0.5521812,-0.67962221
2,1,"WALKING",0.27685853,0.011056542,-0.12722914,0.83583148,-0.4994073,0.031005867,0.18469994,0.00025901872,0.038939227,0.16233937,-0.26358153,0.10712668,-0.10654291,-0.11247979,0.018514289,-0.14087616,-0.14087616,-0.36911187,-0.26758037,-0.63140388,-0.24367782,0.019920133,-0.451659,-0.31836512,-0.087471356,-0.498023,-0.25652196,-0.14477519,-0.67487592,-0.094159767,-0.17582767,-0.58599181,-0.3810041,-0.4880048,-0.43029477,-0.3453451,-0.2891657,0.059392111,-0.20014529,0.051951422,-0.21184347,-0.08605959,-0.47223829,-0.10920333,-0.69862191,0.11762996,-0.2775426,0.094575476,-0.2390091,-0.95771785,-0.94832271,-0.94827598,-0.28436481,-0.15450389,-0.70506626,-0.40833412,-0.3754,-0.42532751,-0.53415674,-0.71299193,-0.53570778,-0.19866242,-0.19866242,-0.20766441,-0.37586111,-0.68730502,-0.29127623,0.06373709,-0.19411372,-0.38481638,-0.22897445,-0.73358677,-0.42194256,-0.31927659,-0.47612622,-0.32209175,-0.20748431,-0.41869703,-0.69407081
2,1,"WALKING",0.24514236,-0.015805672,-0.081850253,0.84035543,-0.4870767,0.023788423,0.11049525,-0.070842697,0.039229171,0.017022734,-0.10093666,0.13415122,-0.20157141,-0.075645298,-0.1324585,-0.1593683,-0.1593683,-0.4072541,-0.21800655,-0.59402503,-0.24928433,-0.045373541,-0.4562299,-0.41198052,-0.20527746,-0.39956822,-0.28236477,-0.28256296,-0.64565849,-0.13676582,-0.42462024,-0.56573525,-0.21260548,-0.5681346,-0.33711915,-0.12336406,-0.56045062,0.41003066,-0.22094442,0.14780319,-0.22686391,0.12440902,-0.40542034,0.045930516,-0.56928778,-0.18594556,-0.28343969,0.053557687,-0.31639359,-0.9578463,-0.96610327,-0.97137273,-0.30928907,-0.28892302,-0.67866262,-0.26185571,-0.41351629,-0.39458319,-0.33505534,-0.77233613,-0.3245924,-0.26703716,-0.26703716,-0.27322978,-0.33486289,-0.53862462,-0.29729906,0.036892474,-0.29746569,-0.40625442,-0.3490641,-0.71000379,-0.28262259,-0.33967088,-0.46995312,-0.40777487,-0.34218749,-0.40027281,-0.53178091
2,1,"WALKING",0.19783456,-0.015901763,-0.059524406,0.84367191,-0.485434,0.024352758,0.2335703,-0.27556189,0.010905074,-0.44712807,0.41172116,0.14933354,-0.13925586,-0.14947834,-0.0672735,-0.15199134,-0.15199134,-0.30250936,-0.31186725,-0.53923339,-0.16474722,-0.019725823,-0.43852121,-0.22814661,-0.071531412,-0.2912623,-0.12203994,-0.23314413,-0.60443288,0.090053589,-0.50404862,-0.40392313,-0.45060809,-0.55081699,-0.27772179,0.32331061,-0.14769323,0.36752014,-0.15958425,0.30191105,-0.11697266,0.11653465,-0.46088027,0.26358799,-0.57074142,-0.095041516,-0.2428711,0.024754142,-0.33775479,-0.96906199,-0.97411723,-0.97010297,-0.15975995,-0.22289269,-0.66060136,-0.65947959,-0.5404835,-0.43198887,-0.32162522,-0.70340559,-0.26844621,-0.21775806,-0.21775806,-0.16887868,-0.47999984,-0.52273916,-0.27592645,-0.0166755,-0.3356283,-0.28428047,-0.26648443,-0.7188119,-0.73407511,-0.53740207,-0.54490514,-0.37325925,-0.24629526,-0.5870545,-0.49800598
3,1,"WALKING",0.23601277,-0.026913144,0.18639534,0.96296785,-0.27325393,-0.033493074,0.11212233,-0.044605507,-0.068564446,0.098123013,0.29317541,-0.11263211,-0.17949258,-0.22907339,0.32910476,-0.67509243,-0.67509243,-0.85990797,-0.68272401,-0.82290648,-0.80663752,-0.83293328,-0.75029388,-0.11983599,-0.28384167,-0.28789195,-0.77651007,-0.9049632,-0.8484266,-0.03418329,-0.33956985,0.064515919,-0.78223803,-0.61773422,-0.45616337,-0.043316251,0.1729764,0.43443799,-0.71831807,-0.31115187,-0.7688087,-0.31761855,-0.47480751,0.044365209,-0.66756398,-0.024907102,-0.85411227,-0.79511089,-0.60579374,-0.930394,-0.8336244,-0.33546634,-0.78180932,-0.90511157,-0.87088595,-0.83342392,-0.66074448,-0.63412345,-0.84987152,-0.74454172,-0.69976107,-0.60619351,-0.60619351,-0.74835548,-0.48196304,-0.6645197,-0.87775707,-0.78917999,-0.56884518,-0.80833321,-0.91219488,-0.8934145,-0.84965346,-0.69263247,-0.75022132,-0.61565826,-0.72422957,-0.57864777,-0.68389395
3,1,"WALKING",0.26731751,-0.032355179,-0.062924067,0.94513347,-0.27146065,0.078170027,0.12392856,0.045758116,-0.09873236,0.0083625549,-0.01547023,0.054069659,-0.13013558,-0.049451836,-0.043331709,-0.91845658,-0.91845658,-0.96197943,-0.88085067,-0.96447989,-0.94391846,-0.88709304,-0.89956204,0.50195376,-0.32956952,0.018704528,-0.93306165,-0.94101328,-0.98332456,0.38505041,-0.49753299,-0.18146143,-0.86466789,-0.94728391,-0.92479058,-0.42710513,-0.49401271,-0.31626316,-0.88060527,-0.015671988,-0.93139564,0.24883514,-0.89565187,-0.48591286,-0.95093802,-0.1413804,-0.96374154,-0.86510151,-0.86847195,-0.95749476,-0.92554494,-0.77711813,-0.94375772,-0.93901026,-0.98636521,-0.857832,-0.93313064,-0.92522333,-0.92716371,-0.97370211,-0.95624655,-0.86035556,-0.86035556,-0.93550457,-0.83554387,-0.94912736,-0.97550261,-0.86198516,-0.86164742,-0.96519513,-0.94087217,-0.98814784,-0.85785757,-0.92597467,-0.93202563,-0.87045078,-0.93964539,-0.82911047,-0.94985736
3,1,"WALKING",0.28335241,-0.010728703,-0.11733272,0.94045529,-0.28140478,0.098272452,0.070602231,0.001957474,-0.0072607714,-0.028661815,-0.12389883,0.12006802,-0.088628153,-0.063024934,-0.054081425,-0.98481505,-0.98481505,-0.98800054,-0.9469854,-0.98717502,-0.99022859,-0.96745773,-0.99068785,0.20539612,-0.030777221,0.20174544,-0.98722623,-0.97686603,-0.99219532,0.35741234,0.11159048,-0.19502584,-0.96372541,-0.96650581,-0.97146109,-0.47259305,-0.28621756,-0.57525375,-0.98263806,0.136268,-0.98820819,0.29693788,-0.97318426,-0.32083452,-0.99007971,0.21577046,-0.99305621,-0.96502174,-0.99043997,-0.99188477,-0.98411599,-0.98080443,-0.98673597,-0.97964957,-0.99247355,-0.9607393,-0.96021781,-0.96325594,-0.98272443,-0.98847214,-0.98678705,-0.98157086,-0.98157086,-0.98896969,-0.96675254,-0.9895482,-0.99455711,-0.96485277,-0.99011978,-0.98732207,-0.98533445,-0.99111276,-0.96037424,-0.95688288,-0.96394164,-0.98263198,-0.98866498,-0.96791633,-0.989112
3,1,"WALKING",0.26927723,-0.032606502,-0.13028676,0.94166056,-0.28041065,0.093063263,0.082070098,-0.0080498824,0.003011402,-0.017228882,-0.16373047,0.15159963,-0.1124629,-0.037228915,-0.068234406,-0.96179023,-0.96179023,-0.97706587,-0.93417077,-0.98382081,-0.96695104,-0.95230235,-0.97907774,-0.14897345,-0.13929173,-0.082189765,-0.96261591,-0.97129132,-0.98617823,0.069606352,-0.36569991,-0.04948568,-0.96725078,-0.97098046,-0.94752373,-0.066965217,-0.35034887,-0.56422882,-0.96350328,-0.26280984,-0.96899928,0.045209133,-0.96713759,-0.4989744,-0.98339056,0.27214203,-0.97412752,-0.93341064,-0.96996611,-0.99595619,-0.97939662,-0.97622388,-0.96534079,-0.97116976,-0.98922924,-0.97456377,-0.96666672,-0.92513386,-0.98372963,-0.98281791,-0.97969951,-0.94121969,-0.94121969,-0.9687073,-0.95111374,-0.98331245,-0.97755818,-0.92800794,-0.96630977,-0.97208971,-0.97307964,-0.99113862,-0.97682187,-0.96433189,-0.92555148,-0.93877247,-0.96685084,-0.94958664,-0.98396296
3,1,"WALKING",0.2783618,-0.013656893,-0.12915439,0.9396718,-0.28861947,0.084701862,0.08727964,0.051080962,-0.013720158,-0.011720996,-0.12966119,0.079543298,-0.15368651,-0.023035274,-0.014580178,-0.92197573,-0.92197573,-0.94737634,-0.89696209,-0.9610819,-0.95037862,-0.85170673,-0.95407707,-0.13320034,-0.18524549,-0.15719738,-0.94714929,-0.91490423,-0.97031314,-0.010452863,-0.2008415,-0.39386037,-0.87986919,-0.93911071,-0.88505325,-0.0010382399,-0.41539329,-0.42428899,-0.91793644,-0.17786512,-0.94218338,0.2476525,-0.90124927,-0.24899345,-0.96046263,-0.16380476,-0.96117408,-0.83703332,-0.94396296,-0.99222243,-0.95766842,-0.95747263,-0.94873231,-0.91947217,-0.97312432,-0.90590125,-0.93452953,-0.86343506,-0.93589724,-0.96769627,-0.96395466,-0.91058555,-0.91058555,-0.94576209,-0.87838234,-0.95807666,-0.96634484,-0.83889751,-0.94175087,-0.9553823,-0.9316754,-0.9743486,-0.91409283,-0.93218545,-0.86925012,-0.9192678,-0.94972217,-0.8840166,-0.95751505
3,1,"WALKING",0.30643156,0.027459372,-0.10407181,0.94130964,-0.28529179,0.077148863,0.053841543,0.034058903,0.036084997,-0.046437834,-0.043868931,0.022950301,-0.10169762,-0.012289279,-0.056334649,-0.89233296,-0.89233296,-0.91985452,-0.84593669,-0.92169339,-0.95463854,-0.82678,-0.93678065,-0.10378002,-0.25716817,-0.11008747,-0.94178657,-0.8728142,-0.9540821,0.11317793,-0.35844532,-0.31941724,-0.82080702,-0.9093524,-0.87181198,-0.50729485,-0.29021558,-0.57041358,-0.88499371,-0.20632856,-0.92062851,0.26406114,-0.87442596,-0.33249528,-0.93636939,-0.039310854,-0.96389168,-0.79934644,-0.92792394,-0.9825647,-0.93000838,-0.98548123,-0.94500908,-0.86702872,-0.95765878,-0.8479393,-0.90270637,-0.84467688,-0.86876724,-0.95039704,-0.91917322,-0.87430888,-0.87430888,-0.92957789,-0.84004547,-0.93011665,-0.96824233,-0.79762394,-0.9276353,-0.95415278,-0.86947845,-0.9595571,-0.85669376,-0.89937557,-0.85066517,-0.88693367,-0.94237147,-0.84520913,-0.92684677
3,1,"WALKING",0.28749007,0.016839126,-0.06516443,0.94855074,-0.25932702,0.079765387,0.067149307,-0.027924052,0.042310299,-0.042785807,-0.034732154,0.090781802,-0.058185405,-0.078129375,-0.075093132,-0.86953797,-0.86953797,-0.91380645,-0.81367641,-0.91162709,-0.94794349,-0.79514936,-0.91688502,-0.23293539,-0.24728107,-0.19830528,-0.94714372,-0.86591993,-0.95459455,-0.056091885,-0.39973478,-0.51181957,-0.78557414,-0.90468214,-0.85307154,-0.45097367,-0.34286993,-0.47314959,-0.88078947,-0.13783918,-0.91625958,0.27266668,-0.85280668,-0.37366112,-0.93067067,-0.11279308,-0.95645053,-0.76321939,-0.90005551,-0.97895386,-0.90651675,-0.96258848,-0.94501538,-0.85383737,-0.95787407,-0.80442289,-0.89387145,-0.83247428,-0.8545744,-0.95057953,-0.9050954,-0.87696182,-0.87696182,-0.9271652,-0.81740379,-0.93114489,-0.96024573,-0.76159993,-0.8977582,-0.94755721,-0.8500206,-0.95946265,-0.81131036,-0.88831217,-0.84131198,-0.89282401,-0.94332942,-0.82548341,-0.93613164
3,1,"WALKING",0.26287883,-0.022379352,-0.083592456,0.95160266,-0.23924146,0.096193115,0.1033769,0.033115058,-0.053564844,-0.023130777,-0.1119408,0.12462385,-0.089581381,-0.057589287,-0.042399636,-0.88268281,-0.88268281,-0.92344901,-0.82626324,-0.91659511,-0.95051319,-0.80021741,-0.90893014,0.066582593,-0.29238269,-0.21118541,-0.94872385,-0.86406583,-0.95715912,-0.012583475,-0.47738558,-0.46718585,-0.80206635,-0.9173425,-0.86023538,-0.57107496,-0.49621086,-0.44131304,-0.88921959,-0.12274696,-0.91461533,-0.0012324253,-0.85927082,-0.33038459,-0.93374618,-0.16247745,-0.96105717,-0.78115868,-0.87578033,-0.99333063,-0.96956975,-0.91246519,-0.94865645,-0.86271778,-0.9620089,-0.81415523,-0.90325402,-0.84430178,-0.86261422,-0.95868021,-0.89546467,-0.89057433,-0.89057433,-0.92195381,-0.82233236,-0.93319305,-0.96607337,-0.78438473,-0.86759338,-0.95325407,-0.8709496,-0.96538869,-0.81920194,-0.89600384,-0.85341236,-0.90728479,-0.93100098,-0.82879861,-0.9367933
3,1,"WALKING",0.27944197,-0.023078631,-0.12332077,0.94905557,-0.24059547,0.10434661,0.064773478,0.12528425,0.044169093,-0.025008465,-0.083612503,0.11174234,-0.1708879,-0.02093082,-0.0098253364,-0.87805254,-0.87805254,-0.90114467,-0.82574601,-0.89563842,-0.93489165,-0.74023121,-0.90800995,0.034611645,-0.006595811,-0.08983749,-0.9182658,-0.84590799,-0.94447104,-0.00046575316,-0.73646767,-0.4955832,-0.78845259,-0.90007386,-0.81679642,-0.19245125,-0.39633465,-0.37863542,-0.83844703,0.10914688,-0.87345223,0.03216815,-0.84427645,-0.183225,-0.91050647,-0.14124195,-0.95040019,-0.73578559,-0.89578907,-0.99186801,-0.9663192,-0.95429036,-0.91680489,-0.82848789,-0.95066605,-0.82340091,-0.888133,-0.82540645,-0.82238183,-0.94300044,-0.88733519,-0.84735656,-0.84735656,-0.88255258,-0.82033657,-0.91214655,-0.95804334,-0.74924046,-0.89622323,-0.92269174,-0.82057344,-0.95540854,-0.8345772,-0.8819964,-0.84414759,-0.87540649,-0.89443799,-0.83473906,-0.92006807
3,1,"WALKING",0.28643265,-0.023842891,-0.12273754,0.94890036,-0.2445012,0.099113478,0.047943561,-0.054812891,-0.018816238,-0.028446865,-0.063348702,0.095032467,-0.088439273,-0.060421081,-0.056873267,-0.85224477,-0.85224477,-0.86830015,-0.80373618,-0.88637529,-0.89329378,-0.74139641,-0.89672724,0.020939433,-0.17732411,-0.25128613,-0.87632659,-0.82406561,-0.93089888,-0.097815196,-0.66046307,-0.50414479,-0.77443333,-0.87454778,-0.80120786,-0.49057832,-0.49931965,-0.4192248,-0.82980797,-0.02145733,-0.84593949,-0.037127659,-0.80724785,-0.36441402,-0.90046021,-0.31358838,-0.91558377,-0.71079378,-0.88022592,-0.99330713,-0.98432833,-0.9689456,-0.87013098,-0.80376091,-0.93656586,-0.79511908,-0.85863826,-0.80105054,-0.81137412,-0.92876789,-0.86804077,-0.83120583,-0.83120583,-0.85324129,-0.7627245,-0.89310836,-0.92615993,-0.71289053,-0.87961484,-0.87499195,-0.79436737,-0.94055016,-0.8025893,-0.8504979,-0.81901972,-0.8572143,-0.86286741,-0.77418429,-0.89077141
3,1,"WALKING",0.27293268,-0.039067631,-0.11017159,0.95062873,-0.24899157,0.093885833,0.058691536,-0.085784361,0.023471226,-0.057211559,-0.0062257544,0.12797111,-0.017160866,-0.010208438,-0.10173568,-0.86723753,-0.86723753,-0.8812592,-0.80270909,-0.89575605,-0.89444924,-0.77192352,-0.88308718,-0.14638848,0.2119892,-0.33013575,-0.87863812,-0.83292531,-0.91942727,-0.19168938,-0.32384751,-0.45565584,-0.78165469,-0.8378235,-0.79867017,-0.18507064,-0.57592452,-0.27729115,-0.84618514,0.11968398,-0.86467851,-0.15001186,-0.80740769,-0.41040773,-0.91064424,-0.28934238,-0.91668203,-0.78666471,-0.85895319,-0.99581734,-0.95511384,-0.96315344,-0.87970953,-0.83639807,-0.92566024,-0.81649949,-0.79689834,-0.8172374,-0.84436692,-0.92527903,-0.87102566,-0.86222112,-0.86222112,-0.8643913,-0.71858578,-0.90247448,-0.9272577,-0.80768655,-0.85608962,-0.89202701,-0.85290133,-0.93015636,-0.82768501,-0.7765381,-0.84036119,-0.89274009,-0.86339258,-0.7140411,-0.89875651
3,1,"WALKING",0.24847403,-0.037999251,-0.030083776,0.94673214,-0.2623037,0.10037915,0.10056953,0.037320814,-0.011481696,-0.019033553,-0.058092584,0.079191877,-0.073780847,-0.025744057,-0.056613869,-0.86022619,-0.86022619,-0.93138768,-0.82488395,-0.93161891,-0.93777661,-0.86570461,-0.88835082,-0.17313067,-0.17323941,-0.58835967,-0.94062366,-0.90414096,-0.94020444,-0.083163116,-0.54871001,-0.49777282,-0.84041835,-0.86480549,-0.87211914,-0.5237345,-0.8425025,-0.53005432,-0.88540059,-0.20607021,-0.91084959,0.040641209,-0.84632874,-0.55988933,-0.93939741,-0.27998316,-0.94940422,-0.85923474,-0.78684182,-0.97411359,-0.95290526,-0.88045882,-0.93748671,-0.89920793,-0.94394287,-0.84047517,-0.81158692,-0.85266633,-0.89638239,-0.94415756,-0.92549728,-0.85538459,-0.85538459,-0.9160218,-0.76324278,-0.93005685,-0.95475769,-0.86374866,-0.75830364,-0.93959954,-0.90039526,-0.94592658,-0.84228102,-0.78626485,-0.86002875,-0.86191945,-0.92232136,-0.75570152,-0.92344791
3,1,"WALKING",0.26582646,-0.031669222,-0.083983249,0.93737145,-0.27559639,0.12890245,0.094683686,0.024024455,-0.087629946,0.030779264,-0.18481573,0.067743722,-0.065641597,-0.078355457,-0.074136927,-0.87257523,-0.87257523,-0.9605494,-0.86580515,-0.96628329,-0.95992401,-0.92018589,-0.87137422,-0.17971675,-0.17445976,-0.51717549,-0.96373716,-0.9432394,-0.97284356,0.12342656,-0.40242671,0.019090585,-0.89831842,-0.94866515,-0.89624037,-0.50417817,0.10429551,-0.54386783,-0.90295427,-0.29318718,-0.96523942,0.34646318,-0.92424349,-0.52748997,-0.9744588,0.27495318,-0.96275698,-0.90548205,-0.74880121,-0.97092898,-0.96240236,-0.84356559,-0.96411615,-0.94219426,-0.97951714,-0.88788995,-0.94749969,-0.87055315,-0.95756954,-0.97673792,-0.95376719,-0.87005343,-0.87005343,-0.96930397,-0.88409776,-0.97689514,-0.96380778,-0.90323133,-0.71480905,-0.9678386,-0.94501893,-0.98599456,-0.88679023,-0.94704005,-0.87469029,-0.87330071,-0.97414982,-0.88031466,-0.98204977
3,1,"WALKING",0.27605329,-0.015408535,-0.13171922,0.93560613,-0.28138037,0.13393841,0.06344546,0.02163712,0.060682773,-0.018279919,-0.081278055,0.091088966,-0.11536015,-0.10862659,-0.023338203,-0.90955521,-0.90955521,-0.94917602,-0.85637983,-0.94907929,-0.94995903,-0.88561544,-0.90767813,-0.2479901,-0.19910766,-0.21674471,-0.95244475,-0.91821729,-0.97016608,-0.14225613,-0.50333007,-0.2423086,-0.85863053,-0.89638014,-0.89216688,-0.61285603,-0.23729486,-0.35160862,-0.93757152,-0.2189503,-0.94718176,-0.23342157,-0.87926674,-0.42740678,-0.94747486,-0.34148267,-0.95776847,-0.87828345,-0.87400661,-0.98385811,-0.9903245,-0.90553418,-0.95183011,-0.9188974,-0.973337,-0.85322626,-0.88799244,-0.8842621,-0.91458918,-0.95638763,-0.9482097,-0.92989546,-0.92989546,-0.94537717,-0.84230046,-0.93943118,-0.96121566,-0.88115361,-0.86570338,-0.95548255,-0.92566478,-0.97497075,-0.85362842,-0.88376095,-0.89213692,-0.93541327,-0.94171205,-0.84575072,-0.93366499
3,1,"WALKING",0.26377017,-0.021187085,-0.081684886,0.9364531,-0.28180172,0.1259962,0.099212662,-0.041411059,-0.037772297,-0.06326867,-0.052522594,0.06678092,-0.1500626,0.032201823,-0.017706063,-0.90459827,-0.90459827,-0.92296125,-0.82734857,-0.91833548,-0.93046087,-0.86234201,-0.93174192,-0.38853864,-0.026951603,-0.07619292,-0.92884728,-0.90674099,-0.9586864,-0.16854143,-0.59886545,-0.39294583,-0.82502848,-0.87342576,-0.87799488,-0.29195706,-0.32582449,-0.30415645,-0.90093065,0.0054114122,-0.91582513,0.068848473,-0.86396088,-0.32800663,-0.93569108,-0.021395246,-0.93028846,-0.85199826,-0.92050592,-0.98623324,-0.98598222,-0.95140266,-0.92213758,-0.89220554,-0.96387606,-0.8388467,-0.8574019,-0.87299159,-0.88530969,-0.93480085,-0.93384726,-0.91024983,-0.91024983,-0.92507515,-0.82892777,-0.93726209,-0.93003418,-0.85502837,-0.91952195,-0.92184723,-0.88345334,-0.96768912,-0.8440512,-0.84919595,-0.88279705,-0.92905508,-0.93800882,-0.83543273,-0.94349731
3,1,"WALKING",0.27088078,-0.038723153,-0.10844469,0.93154212,-0.28789466,0.13543694,0.078060302,0.03434992,-0.039450648,-0.057290758,-0.098987187,0.07343487,-0.1761086,0.044371085,-0.10989767,-0.91059124,-0.91059124,-0.91860316,-0.8547167,-0.92452371,-0.91569892,-0.88666751,-0.92650111,-0.24492541,-0.20321606,0.010026856,-0.90752436,-0.91016264,-0.95299306,-0.27456956,-0.3531807,-0.36830011,-0.85015216,-0.85769091,-0.86153058,-0.1114894,-0.15619124,-0.085978104,-0.90326341,0.063062304,-0.91420697,0.14201983,-0.86975574,-0.31779499,-0.94013879,0.11657931,-0.92758569,-0.87699271,-0.92659154,-0.98675215,-0.96987379,-0.9602594,-0.90636875,-0.90566884,-0.95910263,-0.88533741,-0.8564986,-0.8720579,-0.90892139,-0.93234361,-0.93217193,-0.91304151,-0.91304151,-0.91810828,-0.84673032,-0.93855776,-0.93277382,-0.87879149,-0.93172269,-0.91357072,-0.9068926,-0.96390842,-0.89647117,-0.85667782,-0.88727244,-0.93175606,-0.92253972,-0.85737079,-0.94029927
3,1,"WALKING",0.43020885,0.10254087,-0.0556042,0.87781379,-0.40152052,0.07669843,0.015694196,0.13742707,0.10947533,0.054166143,0.14427886,-0.34846872,-0.07846973,-0.076616692,0.060287048,-0.74028396,-0.74028396,-0.97100461,-0.7572327,-0.97912908,-0.92991143,-0.76557067,-0.87089432,-0.1408661,-0.25487054,-0.19022757,-0.97407886,-0.94696867,-0.98268343,0.40141983,-0.45681989,-0.55699561,-0.94453446,-0.9471135,-0.8453731,-0.35301462,-0.2706048,0.21767344,-0.79401653,-0.14454981,-0.96081919,-0.10488129,-0.88053904,-0.11255507,-0.97927146,0.14324271,-0.92166609,-0.60804412,-0.79404022,-0.83589471,-0.66261748,-0.7724333,-0.97589727,-0.94142541,-0.98318104,-0.93804442,-0.94389027,-0.87501488,-0.9744038,-0.98104943,-0.97387302,-0.6819419,-0.6819419,-0.95972903,-0.85853886,-0.97967493,-0.91836009,-0.56859215,-0.77318609,-0.98048061,-0.93899871,-0.98199335,-0.93719642,-0.94225602,-0.8978081,-0.68183013,-0.95683354,-0.86785032,-0.98108161
3,1,"WALKING",0.29495455,0.009075787,-0.10264411,0.91934239,-0.34584571,0.088514189,0.056663915,-0.10265987,-0.055641171,0.014271365,0.049651527,-0.15666507,-0.10822044,-0.057384993,-0.0024241901,-0.92490911,-0.92490911,-0.9858962,-0.8677985,-0.98783684,-0.97504516,-0.84327868,-0.9417171,-0.20996951,-0.021187116,-0.22107654,-0.98641612,-0.98049665,-0.98865554,-0.055586725,-0.3096132,0.1218108,-0.97247725,-0.97344755,-0.91255861,-0.20692829,-0.27019734,-0.12605808,-0.86702005,-0.16302026,-0.99171396,0.43479282,-0.93513844,-0.25927382,-0.98993908,0.13794712,-0.97554222,-0.80890375,-0.90624761,-0.93875783,-0.7909074,-0.88223179,-0.98639049,-0.98048948,-0.99113411,-0.97713937,-0.96745928,-0.89969064,-0.98248193,-0.99018131,-0.98662355,-0.84060742,-0.84060742,-0.99217631,-0.90165468,-0.99057237,-0.97557637,-0.80363743,-0.89541991,-0.98757436,-0.98187441,-0.99236992,-0.97855069,-0.96428559,-0.90470575,-0.85085774,-0.99147884,-0.89859617,-0.99172693
3,1,"WALKING",0.27456461,-0.027991273,-0.12256318,0.92672023,-0.32372106,0.093899246,0.074867537,0.011738667,0.030154146,-0.011434699,-0.010850141,0.011364572,-0.11230187,-0.04820023,-0.020580432,-0.97476223,-0.97476223,-0.98678715,-0.94268456,-0.99168538,-0.99096938,-0.97910623,-0.97216984,-0.034026452,-0.13446547,0.33876748,-0.9886921,-0.98498484,-0.98425426,0.27567178,0.067427202,0.23281244,-0.97256707,-0.98408361,-0.93375227,-0.11430303,-0.3132775,-0.33156806,-0.98515211,-0.008449767,-0.99014513,0.54549652,-0.96066154,-0.38058194,-0.99218296,-0.0032402706,-0.99267024,-0.9720654,-0.96536988,-0.993749,-0.97339604,-0.9543801,-0.98798395,-0.98552203,-0.98669732,-0.97441253,-0.98199244,-0.91289652,-0.98887789,-0.9923328,-0.98927602,-0.97969577,-0.97969577,-0.9913061,-0.93227952,-0.99251824,-0.99343482,-0.96936801,-0.96322359,-0.98819788,-0.98730224,-0.98773987,-0.97503945,-0.98078703,-0.9146646,-0.97861052,-0.99189169,-0.92778928,-0.99317098
